corpus	local_name	bytes	sha256	source_url
ietf	minutes-117-pce-202307242230.md	6978	3817d0f1f4baee3849ce031dc0bacf2cc485d81883262b92162a3928dc234732	https://www.ietf.org/proceedings/117/minutes/minutes-117-pce-202307242230-00.md
ietf	minutes-117-pearg-202307281630.md	6080	53a0610731f0cab57d36e8d0254737c14046d12fec74cf97ee85d8c30b5dea1e	https://www.ietf.org/proceedings/117/minutes/minutes-117-pearg-202307281630-00.md
ietf	minutes-117-pim.txt	9582	c606f75f023b33bff522f661518ecbf20919e57f5f2455eff2f0d802769e74f8	https://www.ietf.org/proceedings/117/minutes/minutes-117-pim-00.txt
ietf	minutes-117-ppm-202307250030.md	5882	5e985b615b0b288963f04ebbd90298f0a321dffc2a2d58b37b757f02625a9d82	https://www.ietf.org/proceedings/117/minutes/minutes-117-ppm-202307250030-00.md
ietf	minutes-117-pquip-202307252000.md	5427	536517b6369a10810b0b4080768786e145f35448042105eb867f8ea3b2a1a60b	https://www.ietf.org/proceedings/117/minutes/minutes-117-pquip-202307252000-00.md
ietf	minutes-117-privacypass-202307242230.md	6470	8fe6118e9c45e8b93880e0d1e30294146d8ad550da7285b9aea55e3af4089c08	https://www.ietf.org/proceedings/117/minutes/minutes-117-privacypass-202307242230-00.md
ietf	minutes-117-quic.md	19508	4cea16c24d3780b8fe7cad2559567f040ad8b5c38b86ce2343e5a4d64b6b6fcf	https://www.ietf.org/proceedings/117/minutes/minutes-117-quic-00.md
ietf	minutes-117-radext-202307241630.md	5411	d97c6b191ed9a34f31a7cca6f936652aa0d00812cf49c71acda6a824b3bd7290	https://www.ietf.org/proceedings/117/minutes/minutes-117-radext-202307241630-00.md
ietf	minutes-117-regext.txt	80236	00ee009e94436bf8266837f8a34397a85cb7bc4378c63d1e259c075573a8b8cd	https://www.ietf.org/proceedings/117/minutes/minutes-117-regext-00.txt
ietf	minutes-117-rift.txt	7125	9a24c9b5eba8ebac5784865e6ab2bfe1dfb6b4ef05c54d624b05d696cd4a58ed	https://www.ietf.org/proceedings/117/minutes/minutes-117-rift-01.txt
ietf	minutes-117-rsab.txt	10209	329ff8d5acc1f003026bbd976037b00cfc97a6788a784f24a5211e19bf82bf61	https://www.ietf.org/proceedings/117/minutes/minutes-117-rsab-00.txt
ietf	minutes-117-rtgwg-202307251630.md	13424	0ed09fe059d77a5318e7ba0bdace64e8f395389cce208aee7d97a4e8907d5f2b	https://www.ietf.org/proceedings/117/minutes/minutes-117-rtgwg-202307251630-00.md
ietf	minutes-117-rtgwg-202307281900.md	13424	0ed09fe059d77a5318e7ba0bdace64e8f395389cce208aee7d97a4e8907d5f2b	https://www.ietf.org/proceedings/117/minutes/minutes-117-rtgwg-202307281900-00.md
ietf	minutes-117-satp.md	12363	d5909af13b6aa4e17a54638ec5b7bf58cfacd1f0607f48195f219fe8e19216aa	https://www.ietf.org/proceedings/117/minutes/minutes-117-satp-00.md
ietf	minutes-117-savnet.txt	4146	51ec6be123fb36761fe3cfc089d9a90c4e643eea72986624602c70b8442fafd0	https://www.ietf.org/proceedings/117/minutes/minutes-117-savnet-02.txt
ietf	minutes-117-scim-202307262230.md	18401	c94de021b6ab0e76e95797e5e2357b444d8524dbb42280ca5a82363609ae1eb4	https://www.ietf.org/proceedings/117/minutes/minutes-117-scim-202307262230-00.md
ietf	minutes-117-scitt-202307241630.md	8757	00723378ae218ab034fd15429cda191e0c4c8f61099b79e3e36dafb6f4bbcf85	https://www.ietf.org/proceedings/117/minutes/minutes-117-scitt-202307241630-00.md
ietf	minutes-117-secdispatch-202307260000.md	11083	f188b68ee1fe33a825bcae6797829233190c5d236032bcaa464faa7d16e601f5	https://www.ietf.org/proceedings/117/minutes/minutes-117-secdispatch-202307260000-00.md
ietf	minutes-117-sidrops-202307250030.md	5197	a89c1492955c20fbf814e2f016d0792612337b8321ef85081e5c591ae1bc1cde	https://www.ietf.org/proceedings/117/minutes/minutes-117-sidrops-202307250030-00.md
ietf	minutes-117-snac-202307281900.md	8517	1ffabfa183196fc34316104bc1a0aae399afc100b51c3ee3711b54aed3eec503	https://www.ietf.org/proceedings/117/minutes/minutes-117-snac-202307281900-00.md
ietf	minutes-117-spring.md	8137	e282a2e37bf29e25f005f272fd1c3be166fa8f30704bd3fbcc98b878c7bc5f3f	https://www.ietf.org/proceedings/117/minutes/minutes-117-spring-00.md
ietf	minutes-117-stir-202307281630.md	1704	a7a13ece1e82ed6cac96ee551e49e4c2d707e05c59db0f55346c971547ceaa93	https://www.ietf.org/proceedings/117/minutes/minutes-117-stir-202307281630-00.md
ietf	minutes-117-suit-202307242230.md	6026	a729465f7b3aee47df628b4b541a9664f108f84982949f6803d76393495b4c54	https://www.ietf.org/proceedings/117/minutes/minutes-117-suit-202307242230-00.md
ietf	minutes-117-tcpm-202307272000.md	8200	b68f56927e5bd40b70c3f742da6736e5822a1ef10537eef2fb200d3bca707f4d	https://www.ietf.org/proceedings/117/minutes/minutes-117-tcpm-202307272000-00.md
ietf	minutes-117-teas-202307280000.md	20402	94b23a0553427db22ce836aed68d8284f6cf6ea6a4c12cbefd43063a663ce446	https://www.ietf.org/proceedings/117/minutes/minutes-117-teas-202307280000-01.md
ietf	minutes-117-teas-202307281630.md	20402	94b23a0553427db22ce836aed68d8284f6cf6ea6a4c12cbefd43063a663ce446	https://www.ietf.org/proceedings/117/minutes/minutes-117-teas-202307281630-01.md
ietf	minutes-117-tigress-202307280000.md	7420	336a850df3b9f0a96463d4c06531597c8c910ce76a7311a09df840d886b08768	https://www.ietf.org/proceedings/117/minutes/minutes-117-tigress-202307280000-00.md
ietf	minutes-117-tls-202307262000.md	8556	dc7489262b9dd05890aef567a84f05c39be0a15696eda47c55a383b76542916b	https://www.ietf.org/proceedings/117/minutes/minutes-117-tls-202307262000-00.md
ietf	minutes-117-tsvwg.md	27711	603340731d5741076c763d1e2f2c206445be9afb79f83b7356c2c80a1be3f145	https://www.ietf.org/proceedings/117/minutes/minutes-117-tsvwg-08.md
ietf	minutes-117-tvr-202307272000.md	12204	d0f7ab558e88c504aef9c577449b32ff602a4e7c4a6d32f8b7d76be943e1ba7f	https://www.ietf.org/proceedings/117/minutes/minutes-117-tvr-202307272000-00.md
ietf	minutes-117-ufmrg-202307250030.md	3526	15ce3445a8e03d95cdcfd1c0d2dc319f1ecc538f68e0dc11ff5760b221cb3a28	https://www.ietf.org/proceedings/117/minutes/minutes-117-ufmrg-202307250030-00.md
ietf	minutes-117-webtrans-202307272000.md	23734	7359419052a18280561546f7d27f644c70209eea75f6a8a93100da2c8b2bc7de	https://www.ietf.org/proceedings/117/minutes/minutes-117-webtrans-202307272000-01.md
ietf	minutes-117-wish-202307250030.md	570	99d58aeaaa75471cd48656ab24d03adabd9fa95166f0f58edf6bb9114ee48d61	https://www.ietf.org/proceedings/117/minutes/minutes-117-wish-202307250030-00.md
ietf	minutes-118-6lo.txt	7845	df18021b2b2465568f429d8dc74fae2450a2a8ae66cf83858e9a213afffa3d32	https://www.ietf.org/proceedings/118/minutes/minutes-118-6lo-01.txt
ietf	minutes-118-6man-202311081330.md	7452	a466324441cbe8ccbad3b11321fc6bee250804ce3cb9fe10e3005008bddd43d8	https://www.ietf.org/proceedings/118/minutes/minutes-118-6man-202311081330-01.md
ietf	minutes-118-acme-202311081200.md	5671	dbece5b01847e59f8e265345b0b02e33fa8bbf5423036fa1caa15f7246c8a2b5	https://www.ietf.org/proceedings/118/minutes/minutes-118-acme-202311081200-00.md
ietf	minutes-118-add-202311080830.md	6027	c36e77e03509bff6b6a3c2a7bfa65643ab4c0b835d61ea2a3b0bc0fdbf304172	https://www.ietf.org/proceedings/118/minutes/minutes-118-add-202311080830-00.md
ietf	minutes-118-asdf-202311061630.md	6076	8ebf7586374622494af967028a2c39079ef7fede43e7b281b8d3674c34030240	https://www.ietf.org/proceedings/118/minutes/minutes-118-asdf-202311061630-00.md
ietf	minutes-118-avtcore-202311080830.md	10718	2f7b5142006b17bb80b3715dfa72f15cb1b883e5c4cee3072b5d009887711d39	https://www.ietf.org/proceedings/118/minutes/minutes-118-avtcore-202311080830-00.md
ietf	minutes-118-bess-202311061200.md	5099	0079005e3c06a14246e04b4b39d79a2d934e409bc46578412f45853cff7f536f	https://www.ietf.org/proceedings/118/minutes/minutes-118-bess-202311061200-01.md
ietf	minutes-118-bier-202311101430.md	3110	d749086567703b2a65e90a46512c23b10ab1828d242eeea3730427a3830abe89	https://www.ietf.org/proceedings/118/minutes/minutes-118-bier-202311101430-00.md
ietf	minutes-118-bmwg-202311060830.md	10868	3a2c71557269c1ca4cdab408903cc417fec3c887766a3b3617edd107a7daab9b	https://www.ietf.org/proceedings/118/minutes/minutes-118-bmwg-202311060830-00.md
ietf	minutes-118-bpf.txt	3376	469a950f53c637f43ee6f961496fe9215d72adf3fc87bab45c29ef92dbe2c2e1	https://www.ietf.org/proceedings/118/minutes/minutes-118-bpf-00.txt
ietf	minutes-118-calext-202311071600.md	8112	822594c0f7fa8ebebe319da7d570a327e1aad1dece5011be806a84454d73d8b1	https://www.ietf.org/proceedings/118/minutes/minutes-118-calext-202311071600-00.md
ietf	minutes-118-cats-202311100830.md	16086	f1b6e4c912ffc3d127fd4d30b6c4726ecc029d18b9fcacb3f8cfdc3e7d7b11b7	https://www.ietf.org/proceedings/118/minutes/minutes-118-cats-202311100830-00.md
ietf	minutes-118-cbor-202311071430.md	10832	84978d61319bd53cece04bdb2216e33358320de15ddcc5bc447c5715138a7786	https://www.ietf.org/proceedings/118/minutes/minutes-118-cbor-202311071430-01.md
ietf	minutes-118-ccamp-202311090830.md	8278	f5fe973ec581d38e9b4d8a72404e72467ee230971382edeae3b055a7fe888c5f	https://www.ietf.org/proceedings/118/minutes/minutes-118-ccamp-202311090830-00.md
ietf	minutes-118-ccwg-202311070830.md	14093	a1f884360464866fc73d8da2347afd8aa2d75cc2310077908abbbe6bab2cd5c2	https://www.ietf.org/proceedings/118/minutes/minutes-118-ccwg-202311070830-00.md
ietf	minutes-118-cdni.txt	7664	7ffaf820a3252a42d19d739cadb607d5f5c84a90a2a6bd11d5eeccdf1d296f08	https://www.ietf.org/proceedings/118/minutes/minutes-118-cdni-00.txt
ietf	minutes-118-cfrg-202311091400.md	4244	41e68dfcb49a356fc082319e7ab8b38fce29c61d22edcac6d37ee3cd9233207c	https://www.ietf.org/proceedings/118/minutes/minutes-118-cfrg-202311091400-00.md
ietf	minutes-118-coinrg-202311090830.md	13688	26bec68641ef758fd8272006664f6487b91a48fc8b96d6241e9ba9a08351b561	https://www.ietf.org/proceedings/118/minutes/minutes-118-coinrg-202311090830-00.md
ietf	minutes-118-core.md	27295	51664fc93660f5173604bb5a08ff8c26925d4279f0d78de4a49b06686d45e331	https://www.ietf.org/proceedings/118/minutes/minutes-118-core-00.md
ietf	minutes-118-cose-202311071200.md	12840	f245d089e663905d2939326c1a079805bd98c220cb5c8980c0f90aab9514b341	https://www.ietf.org/proceedings/118/minutes/minutes-118-cose-202311071200-00.md
ietf	minutes-118-dance-202311061630.md	5912	6d804c64a206a008798262e6630f0a302c6bcc82a1f484ac7c737c4e243bd9a6	https://www.ietf.org/proceedings/118/minutes/minutes-118-dance-202311061630-01.md
ietf	minutes-118-detnet.md	30534	787bfb49a0cea25272dcf814284ffdec3cf4919696dc3ad45da321047f16697b	https://www.ietf.org/proceedings/118/minutes/minutes-118-detnet-00.md
ietf	minutes-118-dhc-202311081200.md	5156	fabf9ab04488931128aa37718c21b2c9100ac41591fea34f46ab451f4811736e	https://www.ietf.org/proceedings/118/minutes/minutes-118-dhc-202311081200-00.md
ietf	minutes-118-dispatch-202311060830.md	14873	f08ff161422d88dc8482838109efb4aeec78afe8b3b9133aa38c7983fdc3e6ff	https://www.ietf.org/proceedings/118/minutes/minutes-118-dispatch-202311060830-00.md
ietf	minutes-118-dmm-202311061200.md	4036	677ccb6c2ad72e0a016e9d0a38978977395b7978eb60e1856aee021d647e5076	https://www.ietf.org/proceedings/118/minutes/minutes-118-dmm-202311061200-01.md
ietf	minutes-118-dnsop.txt	7973	55df9d9cfa0ad58faa21a6be960ca84b2426d7550502c76b88a6deb4d3a7e569	https://www.ietf.org/proceedings/118/minutes/minutes-118-dnsop-00.txt
ietf	minutes-118-dnssd-202311091600.md	9198	88373849e4a7abf201114e65e8f276560922e5eb28462025b591733833a4227f	https://www.ietf.org/proceedings/118/minutes/minutes-118-dnssd-202311091600-00.md
ietf	minutes-118-drip-202311071430.md	3102	dcaec62a9d1d442f2a45b9c9b7d26caa011d2d1ed6b8c57ee3e49cc70416d1c1	https://www.ietf.org/proceedings/118/minutes/minutes-118-drip-202311071430-00.md
ietf	minutes-118-dtn-202311071200.md	9304	06b5549aa754eda712184995d39445f3aac09fe6238fec4e2c089f140182b175	https://www.ietf.org/proceedings/118/minutes/minutes-118-dtn-202311071200-00.md
ietf	minutes-118-dult-202311061200.md	12760	12a150f31cdafc41c2f59904dd46ac414608dd627b6b3a720196dfa93c6279ba	https://www.ietf.org/proceedings/118/minutes/minutes-118-dult-202311061200-00.md
ietf	minutes-118-edm-202311061030.md	7998	03ce82c73e6932daa175498e2fe4f6f51de7f95c0f17a62dc37361792df457cd	https://www.ietf.org/proceedings/118/minutes/minutes-118-edm-202311061030-00.md
ietf	minutes-118-emu-202311071430.md	7634	71afcbc0b4a4482c4b1a39a17d81657aa69c1661864585e2681f394d22b7b2d9	https://www.ietf.org/proceedings/118/minutes/minutes-118-emu-202311071430-00.md
ietf	minutes-118-genarea.md	18309	332a29ebbc870f8964835997f882e6d89bd8563b2b492397f0a03b48863c36bb	https://www.ietf.org/proceedings/118/minutes/minutes-118-genarea-00.md
ietf	minutes-118-gendispatch-202311091200.md	15694	19196c35b42018135b8330bdaea00c8a1890165bcb7b57a5a232ed010f989179	https://www.ietf.org/proceedings/118/minutes/minutes-118-gendispatch-202311091200-02.md
ietf	minutes-118-gnap-202311090830.md	527	39f59dae086efdcc92d701431f8c2b22adf7bbe7fc13aa13afb472549fbe2d4c	https://www.ietf.org/proceedings/118/minutes/minutes-118-gnap-202311090830-00.md
ietf	minutes-118-hrpc-202311060830.md	5746	394caa4d8c99803f31f01a458b05a2beb8137bb70e00683df60bb0a868b07a41	https://www.ietf.org/proceedings/118/minutes/minutes-118-hrpc-202311060830-00.md
ietf	minutes-118-httpapi-202311061200.md	11297	e597ab231e12c02c8b9491d819e02a84aa58166b95bbcf21252b41f9be583c54	https://www.ietf.org/proceedings/118/minutes/minutes-118-httpapi-202311061200-00.md
ietf	minutes-118-httpbis.md	30145	3a464301bf84f20fff763ee131e03ee02f22a7a5b726ff5783f083210b61b952	https://www.ietf.org/proceedings/118/minutes/minutes-118-httpbis-00.md
ietf	minutes-118-iabopen-202311071430.md	19429	957e48f3f8fa2508a19bdae5b0d19a53453b2effd4fe7ba0779cafa949daaf40	https://www.ietf.org/proceedings/118/minutes/minutes-118-iabopen-202311071430-00.md
ietf	minutes-118-icnrg-202311070830.md	14980	0e042f28263ee39e0de1cad90017f1ce47ddc4d05d1427a46f7bfadac34e2395	https://www.ietf.org/proceedings/118/minutes/minutes-118-icnrg-202311070830-00.md
ietf	minutes-118-idr-202311071200.md	16509	e58e37756a973a511c9e649ff3a1adbfd06ddf66d43812cfc5be4ff14491a22f	https://www.ietf.org/proceedings/118/minutes/minutes-118-idr-202311071200-00.md
ietf	minutes-118-intarea-202311091400.md	10758	976fcdf0d907350632aed538d3a0b2c79b80ed3a67527db13862d2572e5bf7cb	https://www.ietf.org/proceedings/118/minutes/minutes-118-intarea-202311091400-01.md
ietf	minutes-118-iotops-202311091600.md	12039	7b901bbfae66acba487c32dca3d991f04119552ea44ea77428aa3fb5bab78739	https://www.ietf.org/proceedings/118/minutes/minutes-118-iotops-202311091600-00.md
ietf	minutes-118-ippm-202311071200.md	12540	79ca72c24a9bc10ac04d944e62253ba8823bc023eeefe9efde4a969be46436d5	https://www.ietf.org/proceedings/118/minutes/minutes-118-ippm-202311071200-00.md
ietf	minutes-118-ipsecme-202311091200.md	7090	6b4b6d4adf618092423d3f8eda27ec7785ffbbb7ae796a3ad08b06def4dfc736	https://www.ietf.org/proceedings/118/minutes/minutes-118-ipsecme-202311091200-00.md
ietf	minutes-118-irtfopen.md	7074	7109e2a5149fdd4bbd9ad04ba71504c6a770b0067ca2e2676747f195383d836a	https://www.ietf.org/proceedings/118/minutes/minutes-118-irtfopen-04.md
ietf	minutes-118-ivy-202311100830.md	17987	1647e20dcd4a99e98d08d56397fa0f9e214a4f536ae048108da1dbf00baecafc	https://www.ietf.org/proceedings/118/minutes/minutes-118-ivy-202311100830-00.md
ietf	minutes-118-jmap-202311070830.md	21580	faf9a39b02c5210c9aacffb15171d1c3b2e45be5cf936210fd74eefbd232748a	https://www.ietf.org/proceedings/118/minutes/minutes-118-jmap-202311070830-00.md
ietf	minutes-118-jose-202311101430.md	9913	4d462f13110fcd4e81dbed533279e737937d18cac0448b545563ed4fd0565db9	https://www.ietf.org/proceedings/118/minutes/minutes-118-jose-202311101430-00.md
ietf	minutes-118-keytrans-202311100830.md	20208	7e1cb0b4119a3c9cf7d2331e6ccd59ad8f2f039e2a0b082e46fe9e1669b92f53	https://www.ietf.org/proceedings/118/minutes/minutes-118-keytrans-202311100830-00.md
ietf	minutes-118-lake-202311061630.md	13632	694b9f37ac45078b4580d163b6f1b952bc42d720025ce15bd097e7a11cb0376d	https://www.ietf.org/proceedings/118/minutes/minutes-118-lake-202311061630-00.md
ietf	minutes-118-lamps-202311061630.md	10187	ddc6f505af9bd84de2eb51228e0e57124e34c357f45d1bf1eb5a7c63dd64ef16	https://www.ietf.org/proceedings/118/minutes/minutes-118-lamps-202311061630-00.md
ietf	minutes-118-lisp.md	14191	fec2a215e84269ff04a7e2a1a274af3c98da7561964d58e9c11f619e1b0a019d	https://www.ietf.org/proceedings/118/minutes/minutes-118-lisp-02.md
ietf	minutes-118-lsr-202311060830.md	16348	5bdac9b0247c56260cf9dc4d2ec12575caf454239e006161eb72024e480e852b	https://www.ietf.org/proceedings/118/minutes/minutes-118-lsr-202311060830-01.md
ietf	minutes-118-lsvr.txt	6330	56f47c36fa98e0e3ba6fda2c2c4ca250d678ca072b7cb105e9cffb348e461809	https://www.ietf.org/proceedings/118/minutes/minutes-118-lsvr-00.txt
ietf	minutes-118-madinas-202311091200.md	5988	f8c2537ce71fa11f4beb37d11ba974a0c4c1eb4cd4504b24db34ded10c49884b	https://www.ietf.org/proceedings/118/minutes/minutes-118-madinas-202311091200-00.md
ietf	minutes-118-manet.md	31536	f576ccea372e091f206368a71252c638cde88f6eb1b1ae675d570c1c7af8796b	https://www.ietf.org/proceedings/118/minutes/minutes-118-manet-03.md
ietf	minutes-118-maprg-202311080830.md	7603	a8d90bf64456a92b82f67ce33963cbe043b0a36a6947660eeac86c237d4b2fd9	https://www.ietf.org/proceedings/118/minutes/minutes-118-maprg-202311080830-00.md
ietf	minutes-118-masque-202311100830.md	18564	4ca2c010702dd6a5f8c947939d85d1a272f6da46fa8fc15ce86a13dc71ef94a5	https://www.ietf.org/proceedings/118/minutes/minutes-118-masque-202311100830-00.md
ietf	minutes-118-mboned.txt	4065	b35c3b706031b4a73258d744b1db283852863aeeead26a7be4f1a5b1910e283e	https://www.ietf.org/proceedings/118/minutes/minutes-118-mboned-01.txt
ietf	minutes-118-mediaman-202311061630.md	10601	6e081442dabb8820f438ec4f4bf70419c5442c067242efc03d4351edd4e78fd9	https://www.ietf.org/proceedings/118/minutes/minutes-118-mediaman-202311061630-00.md
ietf	minutes-118-mimi-202311090830.md	8817	eb825a4b6d0692dbb2c72b0f8dbc4122f91b7c7502352ac94a1f8c82137fe426	https://www.ietf.org/proceedings/118/minutes/minutes-118-mimi-202311090830-00.md
ietf	minutes-118-mimi-202311101430.md	24564	f1fc5a77c0914f8539143b8b6f7d37a721516e739c4ca59027537c0496bf47bf	https://www.ietf.org/proceedings/118/minutes/minutes-118-mimi-202311101430-00.md
ietf	minutes-118-mlcodec-202311071600.md	6371	e253c65ad103728fe3d7912ea14bf302f304476835c13ac025761a14adfe3ef4	https://www.ietf.org/proceedings/118/minutes/minutes-118-mlcodec-202311071600-00.md
ietf	minutes-118-mls-202311080830.md	7729	b6ef792002deccaae022cd4533932423df8f0fe1a67d6e610395bc428827e0d5	https://www.ietf.org/proceedings/118/minutes/minutes-118-mls-202311080830-00.md
ietf	minutes-118-mops-202311061430.md	2923	9c73e77bdab5f66d38663ba2cc086569b5e5e247baff90f619024bb8dff566bc	https://www.ietf.org/proceedings/118/minutes/minutes-118-mops-202311061430-00.md
ietf	minutes-118-moq-202311061200.txt	20660	d9f7ddfaf4290c92fa1c4caf552163d01e61c01c34e0b2f9110031fb991e3683	https://www.ietf.org/proceedings/118/minutes/minutes-118-moq-202311061200-01.txt
ietf	minutes-118-moq-202311091600.md	15143	538c66c18ac87f9ab28af7cf09b74f2daf22a83ed207e953e34ed6a6827f9d95	https://www.ietf.org/proceedings/118/minutes/minutes-118-moq-202311091600-00.md
ietf	minutes-118-mpls-202311091200.md	9613	d972b1a3a1a4de66fd51badbef8eab77ab16ea067c335b961752a9ddac7080d1	https://www.ietf.org/proceedings/118/minutes/minutes-118-mpls-202311091200-00.md
ietf	minutes-118-netconf-202311070830.md	18926	4a0e4e6d1063fdca79badb4257a36027f0b3ccf6068902ddf8c5bebd72f9e106	https://www.ietf.org/proceedings/118/minutes/minutes-118-netconf-202311070830-00.md
ietf	minutes-118-netmod-202311071200.md	18641	115767d3e565621b36a9ef0ce996a1b785775cc82cbc26c9b73f66c2e1c66b66	https://www.ietf.org/proceedings/118/minutes/minutes-118-netmod-202311071200-00.md
ietf	minutes-118-nfsv4.txt	2726	a3876d6f172a443141ce802e1ec03a54c8b75a70a654cb3d88e2af74bfeaa2aa	https://www.ietf.org/proceedings/118/minutes/minutes-118-nfsv4-00.txt
ietf	minutes-118-nmrg-202311101200.md	15099	82f87867df73c0d847aaa84794d448f9aacd03f59b6b666d866fff9dc732e958	https://www.ietf.org/proceedings/118/minutes/minutes-118-nmrg-202311101200-00.md
ietf	minutes-118-ntp-202311061430.md	7274	3772aeb2225b0d95626e48fafa343285a9b1d2d255869590ee460c840b28a273	https://www.ietf.org/proceedings/118/minutes/minutes-118-ntp-202311061430-00.md
ietf	minutes-118-oauth-202311071430.md	40803	a8bc0c2bc129efe020d97ffa394305db0254c96b9561552e8a4742db659cbe02	https://www.ietf.org/proceedings/118/minutes/minutes-118-oauth-202311071430-00.md
ietf	minutes-118-oauth-202311081330.md	40803	a8bc0c2bc129efe020d97ffa394305db0254c96b9561552e8a4742db659cbe02	https://www.ietf.org/proceedings/118/minutes/minutes-118-oauth-202311081330-00.md
ietf	minutes-118-oauth-202311101200.md	40803	a8bc0c2bc129efe020d97ffa394305db0254c96b9561552e8a4742db659cbe02	https://www.ietf.org/proceedings/118/minutes/minutes-118-oauth-202311101200-00.md
ietf	minutes-118-openpgp-202311091200.md	8999	1e0a51a9299718af1e91a4a60e4c5208ba9c0fb041ca3d6081619d5699680021	https://www.ietf.org/proceedings/118/minutes/minutes-118-openpgp-202311091200-00.md
ietf	minutes-118-opsawg-202311061200.md	16885	344e023e5c6e811c3676b4d24d367d8149f3592ab82fabfbf99112e0789510da	https://www.ietf.org/proceedings/118/minutes/minutes-118-opsawg-202311061200-00.md
ietf	minutes-118-panrg-202311061200.md	15350	9a51792501389a009db10eb81f3a8d9e78283dbf886bb8805e6f3c106f99d370	https://www.ietf.org/proceedings/118/minutes/minutes-118-panrg-202311061200-00.md
ietf	minutes-118-pce-202311091400.md	8594	92ce6c080a32a54c3a2ebdaebeb9286842d46e6f7dd3e395303f81b31a6a0c16	https://www.ietf.org/proceedings/118/minutes/minutes-118-pce-202311091400-01.md
ietf	minutes-118-pim.txt	7147	61da1147b5422e2ed97e5e6e10634dc05a9f33833314c4e82cccbb13109d65c8	https://www.ietf.org/proceedings/118/minutes/minutes-118-pim-01.txt
ietf	minutes-118-ppm-202311071200.md	17379	d4f079055f11bd5dc715a5015a5f93949448469416ceb89166ed4490714a482d	https://www.ietf.org/proceedings/118/minutes/minutes-118-ppm-202311071200-00.md
ietf	minutes-118-pquip-202311101200.md	10397	301db89aa2d4bda5dc66c7d19dc2d5550c85479b9b5e1b8af36fb9efc438866c	https://www.ietf.org/proceedings/118/minutes/minutes-118-pquip-202311101200-00.md
ietf	minutes-118-privacypass-202311091200.md	9874	eeafad5aa72e045b14cf5883eec5b281da1c644b6f8fe4b02a2a337d79574c62	https://www.ietf.org/proceedings/118/minutes/minutes-118-privacypass-202311091200-00.md
ietf	minutes-118-qirg-202311070830.md	5968	e3fa04f222cb445e42891124e29c8a9a2999ecab7db0b9d0fca190cd7173aaa9	https://www.ietf.org/proceedings/118/minutes/minutes-118-qirg-202311070830-01.md
ietf	minutes-118-quic.md	20343	612bf9c8c9b07de8ddf8b97dca5a69d428deaa510c32263bb3ad3198872c8e03	https://www.ietf.org/proceedings/118/minutes/minutes-118-quic-00.md
ietf	minutes-118-radext-202311101200.md	7500	cfe70f5b8e14bf78e2a96864c1ab6617f45c76ced6d57be766f5f565c335841d	https://www.ietf.org/proceedings/118/minutes/minutes-118-radext-202311101200-01.md
ietf	minutes-118-rats-202311080830.md	8841	27b5b54403c4acc7b6236c9d7fea1c8b445acb91c3f43bbe7229378ca5f12790	https://www.ietf.org/proceedings/118/minutes/minutes-118-rats-202311080830-00.md
ietf	minutes-118-rift.txt	20086	28523f98dbc6e4f96e55086fbfd816563d46274264a3b9d5c313e33777812bc1	https://www.ietf.org/proceedings/118/minutes/minutes-118-rift-01.txt
ietf	minutes-118-roll.md	6224	6de72db82fcf751461184a28ff1e5da042fd10d47721f015ae92d4e784c40018	https://www.ietf.org/proceedings/118/minutes/minutes-118-roll-01.md
ietf	minutes-118-rswg-202311091045.md	8154	d95c71f6b4c317711d94dfddfb2e3bb69efa1cb3d15eed14865cd6245c494633	https://www.ietf.org/proceedings/118/minutes/minutes-118-rswg-202311091045-02.md
ietf	minutes-118-rtgarea.txt	13654	68a170ec3fdf1ddb28c314ac6a819a726d0c08f2fa4486df8c5f32b757f60ca1	https://www.ietf.org/proceedings/118/minutes/minutes-118-rtgarea-00.txt
ietf	minutes-118-rtgwg-202311070830.md	9511	2d4e9e27be9d844c67b9ed06903c3a6face1788574d3af386848f102d9e6ec7d	https://www.ietf.org/proceedings/118/minutes/minutes-118-rtgwg-202311070830-00.md
ietf	minutes-118-satp-202311091200.md	5376	4d13a552991c0656c33f7d4cc9e4f209e386935c3c26b0a7dfc415fbb5064c6a	https://www.ietf.org/proceedings/118/minutes/minutes-118-satp-202311091200-00.md
ietf	minutes-118-savnet.txt	4709	90fae042eb1121164eac0bf1d472a8c0348afaea6791b81323816e7218e59ca9	https://www.ietf.org/proceedings/118/minutes/minutes-118-savnet-00.txt
ietf	minutes-118-schc-202311091600.md	18385	f39ec124acb7969fc9384c63ec985e85ccdd54e21d42a358e0cc49c4b0e25527	https://www.ietf.org/proceedings/118/minutes/minutes-118-schc-202311091600-00.md
ietf	minutes-118-scim-202311091400.md	11475	51865cbd697423540773b0e9968a51abee95039e3f68128d5564d06796c36cd8	https://www.ietf.org/proceedings/118/minutes/minutes-118-scim-202311091400-00.md
ietf	minutes-118-scitt-202311060830.md	8736	4fd12e0f89c194cab901fedfc2c55bdae55f7c6195074412794a20bc14249ad3	https://www.ietf.org/proceedings/118/minutes/minutes-118-scitt-202311060830-00.md
ietf	minutes-118-secdispatch-202311061430.md	4027	0a53d6c72b58c67189f1d0aa616af9a36a8ba81802d94dd4cdbcc279d5dba489	https://www.ietf.org/proceedings/118/minutes/minutes-118-secdispatch-202311061430-00.md
